ECG
1.1002467183755955
1.0954598214444398
1.0843723991655916
1.0669957246457369
1.0434876753782065
1.0143587756508337
0.9801227707591199
0.9412943610765311
0.8983892020544945
0.8519239042224002
0.8024160331876024
0.7503639062238884
0.6961837679949653
0.6402714927295529
0.5830239097191542
0.5248388033332344
0.466114913019222
0.4072519333025079
0.34865051378644574
0.29071225915235244
0.23383972915950627
0.17844716543454062
0.1249369056676443
0.07350705017167226
0.024312988096877493
-0.022505284707521216
-0.06682379740578052
-0.10853460417563175
-0.14754578420828177
-0.18378144170841199
-0.21718170589417937
-0.24769918645251926
-0.27528714190425607
-0.29991068735779786
-0.3215509628590552
-0.3402051334674143
-0.3558863892557368
-0.3686239453103583
-0.37846304173109047
-0.3854649436312197
-0.38970694113750737
-0.3912976521027481
-0.3904299241245794
-0.38733162473548943
-0.3822466472809025
-0.3754349101197177
-0.36717235662430936
-0.35775095518052696
-0.3474751441384749
-0.3365600845027143
-0.32520636944162257
-0.3136126237206726
-0.30188440451680454
-0.29009419949269
-0.2783054680883086
-0.26657264344699916
-0.25494113241545946
-0.24344731554374682
-0.23211854708527704
-0.22097315499682546
-0.21002044093852631
-0.19927659714555346
-0.18882368628012003
-0.1787567543537767
-0.16916182405134514
-0.16011589176100605
-0.15168692757429927
-0.14393387528612372
-0.1369066523947374
-0.1306461501017574
-0.12518423331215997
-0.12053070862058833
-0.11662334420368814
-0.11337186263282066
-0.11067695620890985
-0.10843029093623885
-0.10651450652244976
-0.10480321637854373
-0.10316167367300925
-0.10155064661722374
-0.09995868705791906
-0.09833623586082757
-0.09668790830622231
-0.095035579565962
-0.09340180516503445
-0.09180981593654947
-0.09028351802173866
-0.08884749286995569
-0.08752699723867635
-0.08634796319349809
-0.08533699810814055
-0.08451242136378241
-0.08384745903516741
-0.08330144189642047
-0.08283436987242222
-0.08240691819617538
-0.08198043740880462
-0.08151695335955648
-0.08097916720579947
-0.08033045541302428
-0.0795348697548433
-0.07856382267714997
-0.07742449667936555
-0.07613626112771758
-0.0747191777602392
-0.07319398362308585
-0.07158209107053472
-0.06990558776498493
-0.0681872366769577
-0.06645047608509633
-0.0647194195761657
-0.06301564294490908
-0.06134406605371916
-0.05969644545825962
-0.058058049693482494
-0.056422423371771065
-0.05478320601734686
-0.053134080318731285
-0.05146877212874607
-0.049781050464513074
-0.048064727507454524
-0.04631340097637874
-0.04451928334696367
-0.04267413801019515
-0.04076977106255269
-0.038798031764816165
-0.03675081254206566
-0.03462004898368126
-0.032397719843343414
-0.03007584703903272
-0.027646495653029946
-0.0251045186045313
-0.02246045593030636
-0.019730425237260832
-0.016930593703418317
-0.014077171671102782
-0.011186412646938159
-0.008274613301848841
-0.005358113471059087
-0.002453296154093675
0.0004234124852227042
0.0032596403951556125
0.006066982202777491
0.008865708289076802
0.011676058189421145
0.01451822827487815
0.0174123717522152
0.02037859866389971
0.023436975888098573
0.02660752713867855
0.029910232965206375
0.033361712454749864
0.036958547791017995
0.04068982599977212
0.04454457828417021
0.04851179268307018
0.05258041407102941
0.056739344158305526
0.0609774414908557
0.06528352145033685
0.06964635625410605
0.07405494260443767
0.0784998924002588
0.08297240871116422
0.08747072950124996
0.09199752439184031
0.09654144186684627
0.10109085415958055
0.10563416124164311
0.11015979082292122
0.11465619835158955
0.11911498818622779
0.12354768168890821
0.12797363479840126
0.13241224965385692
0.13688295613271287
0.14140521185069377
0.1459985021618121
0.15068234015836704
0.15547626667094577
0.16039985026842232
0.1654683594785961
0.1706687237178162
0.17597647556442458
0.18136714395643488
0.18681628557014782
0.1922994848201518
0.1977923538593222
0.20327053257882224
0.208709688608102
0.21408551731489917
0.21937640968213099
0.2245787738625882
0.22969647892939557
0.23473344519370898
0.2396936207049706
0.24458098125091052
0.24939953035754625
0.2541532992891825
0.2588463470484112
0.2634827603761118
0.26806634473280616
0.27259878940811
0.27708089867048596
0.2815134852390855
0.28589738638717116
0.29023347105754294
0.29452263711142485
0.29876581014855497
0.30296394350695866
0.3071180182629492
0.31122779946163726
0.3152842001553769
0.3192743002900521
0.32318519174935456
0.3270039941552631
0.33071785486804484
0.3343139489862532
0.33777947934672947
0.34110167652460227
0.34426779883328756
0.3472669071427601
0.3501011314556193
0.3527784452437621
0.3553068765246005
0.35769448105383445
0.3599493423254508
0.36207957157172427
